Date,User,Rig #,File,Ephys,Trans,Morph,Pilot,Pilot Details,cell type,Slice on rig time,Time,Time to Entire-Cell,Region,Layer,Depth (um),Slice (Lims ID?),Slice health,Slice notes,"Location (x,y coordinates?)",extraction pressure applied (mbar),retraction pressure applied (mbar),Post patch?,Post patch pipette R,Nucleus sucked in?,Volume (uL),Notes,Time spent extracting cytosol,Time spent retracting pipette,patch duration,Ephys protocol,Rheobase,Pipette size (MOhm),Vm,Breakin Ra,Ephys notes,aCSF date,Internal version,Takara RNAse inhibitor,Biocytin,Tube_ID,Well ID #,Lims tube id,Lims tube id,Smarter_ID,Picogreen conc. (pg/uL),Picogreen yield (pg),BA total conc. (pg/uL),BA total yield (pg),BA conc. <400 (pg/uL),BA conc. >400 (pg/uL),Ratio >400/total,SM_QC,PCR cycles,>400 normalized to 21 pcr cycles,SM_QC_PF,Batch,Resolution index,Cluster,Res index pctl.,Total reads,mRNA reads,%mRNA,Genes detected,Biocytin Well,Barcode,Atlas Region,distance to edge,Plate,20x status,20x LIMS link,63x go no go,63x QC,Confidence,Bad dates,Notes,
170928,P2,6,Slc32a1-IRES-Cre;Ai14-348997.04.02.03,x,x,n,,,tdt+,11:04,12:04,1.88333333,VISp,3-Feb,37.8,Slc32a1-IRES-Cre;Ai14-348997.04.02,3,,,-25,-25,Nucleated,,,1,Fluorescence in Pipette Small Bubbles 2.15 min retraction time.,0.5,,9.13333333,,90,4.8,-66,11.5,Rheobase Changed rheobase changed from 90 to 60 pA.,170927,AiV2-50uM alexa 488,0.5,0.5,53,,P2S4_170928_053_A01,P2S4_170928_053_A01,A8S4_171006_06_D01,590,7075,443.7,5324.4,181.917,261.783,59%,Pass,21,261.783,pass,,0.469927671,n5,30,645008,553822,85.86%,6670,BIOCYTIN_171003_02_B04,535157974,,,,qc,http://lims2/focal_plane_image_series?id=642364199,63x go,qc,,,,
170928,P8,7,Slc32a1-IRES-Cre;Ai14-348997.05.02.01,x,x,n,,,tdt+,11:10,11:19,1.7,VISp,4,59,Slc32a1-IRES-Cre;Ai14-348997.05.02,3,,most lateral,-25,-25,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Swelled   No Bubbles",0.166666667,,7.666666667,,70,5.1,-68,18,,170927,AiV2-50uM alexa 488,0.5,0.5,351,EPhys_170925_02_B03_M,P8S4_170928_351_A01,P8S4_170928_351_A01,A8S4_171006_06_E01,501,6012,359.6,4315.2,201.376,158.224,44%,Pass,21,158.224,pass,,0,n3,10,580958,424169,73.01%,7011,BIOCYTIN_171003_02_B03,535157044,,,,passed,http://lims2/focal_plane_image_series?id=642364025,63x no go,,,,,
170928,P8,7,Slc32a1-IRES-Cre;Ai14-348997.05.02.02,x,x,n,,,tdt+,11:10,11:41,1.2,VISp,1,48,Slc32a1-IRES-Cre;Ai14-348997.05.02,2,,more medial,-30,-30,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   No Bubbles  3.0 min retraction time",0.583333333,,8.616666667,,110,5,-71,14,,170927,AiV2-50uM alexa 488,0.5,0.5,352,,P8S4_170928_352_A01,P8S4_170928_352_A01,A8S4_171006_06_F01,1093,13119,1097.6,13171.2,208.544,889.056,81%,Pass,21,889.056,pass,,1,Lamp5 Nxph1_1,100,1126546,668388,59.33%,4821,BIOCYTIN_171003_02_B03,535157044,,,,passed,http://lims2/focal_plane_image_series?id=642364025,63x no go,,,,,
170928,P9,1,Scnn1a-Tg3-Cre;Ai14-349318.04.02.01,x,x,y,,,tdt+,14:33,14:39,0.61666667,VISp,4,56,Scnn1a-Tg3-Cre;Ai14-349318.04.02,2,,,-25,-25,Nucleated,,,1,Cell Dimmed No Bubbles seems like nucleus sucked into pipette but not sure,0.2,,10.05,,1.5,6.4,-71,8.9,Access Resistance Increased,170927,AiV2-50uM alexa 488,0.5,0.5,401,EPhys_170925_02_C01_M,P9S4_170928_401_A01,P9S4_170928_401_A01,A8S4_171006_06_G01,428,5130,274.2,3290.4,161.778,112.422,41%,Pass,21,112.422,pass,,0,n3,10,427231,278581,65.21%,775,BIOCYTIN_171003_02_C01,535157680,,,,qc,http://lims2/focal_plane_image_series?id=642364667,63x go,qc,,,,
170928,P9,1,Scnn1a-Tg3-Cre;Ai14-349318.04.02.02,x,,n,,,tdt+,14:33,15:00,1.03333333,VISp,4,55.7,Scnn1a-Tg3-Cre;Ai14-349318.04.02,2,,,-27,-27,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed",0.43333333,,6.61666667,,1.1,8.6,-75,12.2,Cell Depolarized cell too depolarized after short squares so ended early,170927,AiV2-50uM alexa 488,0.5,0.5,402,,P9S4_170928_402_A01,P9S4_170928_402_A01,A8S4_171006_06_H01,249,2987,158.2,1898.4,101.248,56.952,36%,Fail,21,56.952,fail,,0,n3,10,476200,210777,44.26%,5228,BIOCYTIN_171003_02_C01,535157680,,,,qc,http://lims2/focal_plane_image_series?id=642364667,63x no go,,,,,
170928,PA,3,Scnn1a-Tg3-Cre;Ai14-349318.05.01.01,x,x,n,,,tdt+,14:35,14:59,3.01666667,VISp,4,36.7,Scnn1a-Tg3-Cre;Ai14-349318.05.01,3,Ram Training PatchSeq,,-40,-40,Nucleated,,,1,Cell Dimmed No Bubbles Retention Time = 3 min,0.45,,11.0666667,,180,5.6,-72,11.5,Rheobase Changed,170927,AiV2-50uM alexa 488,0.5,0.5,451,EPhys_170925_02_C02_M,PAS4_170928_451_A01,PAS4_170928_451_A01,A8S4_171006_06_A03,790,9484,690.7,8288.4,234.838,455.862,66%,Pass,21,455.862,pass,,1,L4 Scnn1a_1,100,1150475,824784,71.69%,3182,BIOCYTIN_171003_02_C02,535157496,,,,passed,http://lims2/focal_plane_image_series?id=642364906,63x no go,,,,,
170928,PB,2,Slc32a1-IRES-Cre;Ai14-348997.04.01.01,x,x,n,,,tdt+,11:25,11:51,2.96666667,VISp,4,,Slc32a1-IRES-Cre;Ai14-348997.04.01,3,,,-46,-40,Nucleated,,,,Cell Swelled Medium Bubbles,,,,,80,4.6,-65,15,,170927,AiV2-50uM alexa 488,0.5,0.5,501,,PBS4_170928_501_A01,PBS4_170928_501_A01,A8S4_171006_06_B03,2155,25864,1152.6,13831.2,587.826,564.774,49%,Pass,21,564.774,pass,,1,Sst C1ql3,100,721648,399209,55.32%,5786,BIOCYTIN_171003_02_B05,535158048,,,,passed,http://lims2/focal_plane_image_series?id=642364357,63x no go,,,,,
170928,PB,2,Scnn1a-Tg3-Cre;Ai14-349318.04.01.01,x,x,y,,,tdt+,13:55,14:11,5.08333333,VISp,4,67,Scnn1a-Tg3-Cre;Ai14-349318.04.01,3,,,-40,-40,Nucleated,,,,Small Bubbles,,,,,80,5,-80,12,,170927,AiV2-50uM alexa 488,0.5,0.5,502,,PBS4_170928_502_A01,PBS4_170928_502_A01,A8S4_171006_06_C03,1003,12038,555.1,6661.2,316.407,238.693,43%,Pass,21,238.693,pass,,0.322630857,n4,25,805455,661674,82.15%,1202,BIOCYTIN_171003_02_B06,535157864,,,,qc,http://lims2/focal_plane_image_series?id=642364539,63x go,qc,,,,
170928,PB,2,Scnn1a-Tg3-Cre;Ai14-349318.03.02.01,x,x,q,,,tdt+,15:45,16:04,3.65,VISp,4,74,Scnn1a-Tg3-Cre;Ai14-349318.03.02,3,,,-40,-30,Nucleated,,,,,,,,,80,3.2,-68,7.2,,170927,AiV2-50uM alexa 488,0.5,0.5,503,,PBS4_170928_503_A01,PBS4_170928_503_A01,A8S4_171006_06_D03,2520,30238,1450.6,17407.2,754.312,696.288,48%,Pass,21,696.288,pass,,0.601033044,n52,44,896965,577825,64.42%,1447,BIOCYTIN_171003_02_C03,535157312,,,,qc,http://lims2/focal_plane_image_series?id=642364988,63x go,image_qc_passed,,,,
170928,PB,2,Scnn1a-Tg3-Cre;Ai14-349318.03.02.02,x,x,y,,,tdt+,15:45,17:01,1.03333333,VISp,4,30,Scnn1a-Tg3-Cre;Ai14-349318.03.02,2,,,-40,-32,Nucleated,,,,,,,,,60,4.3,-76,12,,170927,AiV2-50uM alexa 488,0.5,0.5,504,,PBS4_170928_504_A01,PBS4_170928_504_A01,A8S4_171006_06_E03,892,10702,758.5,9102,250.305,508.195,67%,Pass,21,508.195,pass,,0.678447214,n54,51,1104073,641325,58.09%,1047,BIOCYTIN_171003_02_C03,535157312,,,,qc,http://lims2/focal_plane_image_series?id=642364988,,,,,,
170929,P2,6,Slc32a1-IRES-Cre;Ai14-348998.03.02.01,x,,,,,tdt-,11:13,,,VISp,4,53.4,Slc32a1-IRES-Cre;Ai14-348998.03.02,3,,,,,No-Seal,,,1,No Bubbles tissue touch control sample,5.08333333,,,,,5.7,,,,170928,AiV2-50uM alexa 488,0.5,0.5,51,EPhys_170925_02_C05_M,P2S4_170929_051_A01,P2S4_170929_051_A01,A8S4_171006_06_F03,259,3111,64.3,771.6,45.653,18.647,29%,Fail,21,18.647,fail,,0,n3,10,418432,278954,66.67%,2860,BIOCYTIN_171003_02_C05,535156944,,,,qc,http://lims2/focal_plane_image_series?id=642365188,63x no go,,,,,
170929,P2,6,Slc32a1-IRES-Cre;Ai14-348998.03.02.02,x,,,,,tdt+,11:13,11:49,2.06666667,VISp,5,21.8,Slc32a1-IRES-Cre;Ai14-348998.03.02,2,,,-25,-25,No-Seal,,,1,No Bubbles,0.63333333,,9.61666667,,160,5.1,-68,11,,170928,AiV2-50uM alexa 488,0.5,0.5,52,,P2S4_170929_052_A01,P2S4_170929_052_A01,A8S4_171006_06_G03,420,5044,250,3000,167.5,82.5,33%,Fail,21,82.5,fail,,0.322630857,n4,25,439433,338704,77.08%,4017,BIOCYTIN_171003_02_C05,535156944,,,,qc,http://lims2/focal_plane_image_series?id=642365188,63x no go,,,,,
170929,P2,6,Vip-IRES-Cre;Ai14-351458.03.01.01,x,,n,,,tdt+,14:16,14:27,2.08333333,VISp,3-Feb,29.4,Vip-IRES-Cre;Ai14-351458.03.01,2,A lot of damage to cortex just lateral to V1 (large tear in cortex),,-30,-30,No-Seal,,,1,Fluorescence in Pipette No Bubbles verified cell was present post patch via alexa fluorescence.,0.66666667,,8.36666667,,40,4.5,-76,13.5,,170928,AiV2-50uM alexa 488,0.5,0.5,53,EPhys_170925_02_D06_M,P2S4_170929_053_A01,P2S4_170929_053_A01,A8S4_171006_06_H03,166,1995,145.9,1750.8,75.868,70.032,48%,Fail,21,70.032,fail,,0,n3,10,749072,511712,68.31%,6969,BIOCYTIN_171003_02_D06,535158034,,,,qc,http://lims2/focal_plane_image_series?id=642366073,63x no go,,,,,
170929,P2,6,Vip-IRES-Cre;Ai14-351458.03.01.02,x,x,y,,,tdt+,14:16,15:29,3.7,VISp,3-Feb,49.4,Vip-IRES-Cre;Ai14-351458.03.01,2,A lot of damage to cortex just lateral to V1 (large tear in cortex),,-27,-27,Nucleated,,,1,Fluorescence in Pipette Medium Bubbles 2.83 min retraction time. verified cell was still present post patch via alexa fluorscence,0.76666667,,9.33333333,,50,4.7,-62,20,,170928,AiV2-50uM alexa 488,0.5,0.5,54,,P2S4_170929_054_A01,P2S4_170929_054_A01,A8S4_171006_06_A04,805,9661,628.8,7545.6,251.52,377.28,60%,Pass,21,377.28,pass,,0.783192058,n25,55,904511,480476,53.12%,6923,BIOCYTIN_171003_02_D06,535158034,,,,qc,http://lims2/focal_plane_image_series?id=642366073,63x go,image_qc_passed,,,,
170929,P2,6,Vip-IRES-Cre;Ai14-351458.03.01.03,x,x,n,,,tdt+,14:16,15:59,2.15,VISp,3-Feb,40.7,Vip-IRES-Cre;Ai14-351458.03.01,2,A lot of damage to cortex just lateral to V1 (large tear in cortex),,-30,-30,No-Seal,,,1,Fluorescence in Pipette Small Bubbles,0.81666667,,10.6166667,,100,4.2,-74,15,,170928,AiV2-50uM alexa 488,0.5,0.5,55,,P2S4_170929_055_A01,P2S4_170929_055_A01,A8S4_171006_06_B04,1262,15149,1112.8,13353.6,400.608,712.192,64%,Pass,21,712.192,pass,,0.556320214,n6,39,1234102,1128792,91.47%,4604,BIOCYTIN_171003_02_D06,535158034,,,,qc,http://lims2/focal_plane_image_series?id=642366073,63x no go,,,,,
170929,P8,7,Slc32a1-IRES-Cre;Ai14-348998.04.02.01,x,,n,,,tdt-,10:02,,,VISp,4,54.1,Slc32a1-IRES-Cre;Ai14-348998.04.02,3,,,,,No-Seal,,,1,Tissue touch control,5.2,,,,,5.4,,,,170928,AiV2-50uM alexa 488,0.5,0.5,351,EPhys_170925_02_C04_M,P8S4_170929_351_A01,P8S4_170929_351_A01,A8S4_171006_06_C04,390,4680,179.6,2155.2,132.904,46.696,26%,Fail,21,46.696,fail,,0,n3,10,387278,270349,69.81%,4426,BIOCYTIN_171003_02_C04,535157128,,,,qc,http://lims2/focal_plane_image_series?id=642365094,63x no go,,,,,
170929,P8,7,Slc32a1-IRES-Cre;Ai14-348998.04.02.02,x,x,y,,,tdt+,10:02,10:28,1.516666667,VISp,5,41.2,Slc32a1-IRES-Cre;Ai14-348998.04.02,3,,,-30,-30,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   No Bubbles",0.85,,9.25,,30,4.6,-66,14,Access Resistance Increased,170928,AiV2-50uM alexa 488,0.5,0.5,352,,P8S4_170929_352_A01,P8S4_170929_352_A01,A8S4_171006_06_D04,1338,16061,935.8,11229.6,449.184,486.616,52%,Pass,21,486.616,pass,,1,Sst Mrap2_2,100,1052570,642607,61.05%,1839,BIOCYTIN_171003_02_C04,535157128,,,,qc,http://lims2/focal_plane_image_series?id=642365094,63x go,rescanning,,,,
170929,P8,7,Scnn1a-Tg3-Cre;Ai14-349319.05.02.01,x,x,n,,,tdt+,11:45,11:53,1.516666667,VISp,5,47.6,Scnn1a-Tg3-Cre;Ai14-349319.05.02,3,,,-27,-27,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   Medium Bubbles  2.5 min retraction time",0.283333333,,8.25,,80,5,-69,12,Cell Depolarized,170928,AiV2-50uM alexa 488,0.5,0.5,353,EPhys_170925_02_C06_M,P8S4_170929_353_A01,P8S4_170929_353_A01,A8S4_171006_06_E04,1660,19925,1409.8,16917.6,380.646,1029.154,73%,Pass,21,1029.154,pass,,1,L4 Scnn1a_2,100,1078255,559417,51.88%,2728,BIOCYTIN_171003_02_C06,535156760,,,,passed,http://lims2/focal_plane_image_series?id=642365294,63x no go,,,,,
170929,P8,7,Vip-IRES-Cre;Ai14-351458.05.02.01,x,x,n,,,tdt+,13:49,14:03,2.2,VISp,3-Feb,49.1,Vip-IRES-Cre;Ai14-351458.05.02,2,,,-30,-30,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   No Bubbles  3.0 min retraction time. Can see alexa fill post experiment.",0.316666667,,7.383333333,,20,4.7,-66,14,,170928,AiV2-50uM alexa 488,0.5,0.5,354,EPhys_170925_02_D03_M,P8S4_170929_354_A01,P8S4_170929_354_A01,A8S4_171006_06_F04,1010,12121,716.7,8600.4,336.849,379.851,53%,Pass,21,379.851,pass,,1,Vip Sox5_2,100,1122144,708567,63.14%,6538,BIOCYTIN_171003_02_D03,535156024,,,,passed,http://lims2/focal_plane_image_series?id=642365729,63x no go,,,,,
170929,P8,7,Vip-IRES-Cre;Ai14-351458.05.02.02,x,x,n,,,tdt+,13:49,14:33,1.9,VISp,3-Feb,43.8,Vip-IRES-Cre;Ai14-351458.05.02,2,,,-30,-30,Nucleated,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   No Bubbles  1.8 min retraction time. Can see alexa fill post experiment.",0.266666667,,10.28333333,,40,5.4,-68,14,,170928,AiV2-50uM alexa 488,0.5,0.5,355,,P8S4_170929_355_A01,P8S4_170929_355_A01,A8S4_171006_06_G04,823,9871,528.1,6337.2,269.331,258.769,49%,Pass,21,258.769,pass,,1,Vip Mybpc1_1,100,1191029,882244,74.07%,5182,BIOCYTIN_171003_02_D03,535156024,,,,passed,http://lims2/focal_plane_image_series?id=642365729,63x no go,,,,,
170929,P8,7,Gad2-IRES-Cre;Ai14-350671.04.02.01,x,,n,,,tdt+,15:28,15:34,1.4,VISp,4,60,Gad2-IRES-Cre;Ai14-350671.04.02,2,,,-30,-30,No-Seal,,,1,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk   No Bubbles  in wave of death. No visible alexa fill post experiment",0.783333333,,10.21666667,,1,5,-71,14,,170928,AiV2-50uM alexa 488,0.5,0.5,356,EPhys_170925_02_D05_M,P8S4_170929_356_A01,P8S4_170929_356_A01,A8S4_171006_06_H04,317,3806,214.6,2575.2,126.614,87.986,41%,Fail,21,87.986,fail,,0,n3,10,488409,236804,48.48%,2542,BIOCYTIN_171003_02_D05,535156208,,,,qc,http://lims2/focal_plane_image_series?id=642365932,63x no go,,,,,
170929,P9,1,Gad2-IRES-Cre;Ai14-350671.06.02.01,x,,n,,,tdt-,14:36,,,VISp,3-Feb,73.5,Gad2-IRES-Cre;Ai14-350671.06.02,3,,,,,No-Seal,,,1,Small Bubbles Tissue Touch Control,4.78333333,,,,,5.8,,,Tissue Touch Control,170928,AiV2-50uM alexa 488,0.5,0.5,401,EPhys_170925_02_D02_M,P9S4_170929_401_A01,P9S4_170929_401_A01,A8S4_171006_06_A05,721,8649,327.4,3928.8,232.454,94.946,29%,Fail,21,94.946,fail,,0,n3,10,439958,340047,77.29%,6463,BIOCYTIN_171003_02_D02,535156392,,,,qc,http://lims2/focal_plane_image_series?id=642365543,63x no go,,,,,
170929,PA,3,Slc32a1-IRES-Cre;Ai14-348998.06.02.01,x,,na,,,tdt-,10:01,10:19,,VISp,4,48.8,Slc32a1-IRES-Cre;Ai14-348998.06.02,3,Ram Training PatchSeq,,,,No-Seal,,,1,No Bubbles Tissue Touch Control,5,,,,,7.3,,,Tissue Touch Control,170928,AiV2-50uM alexa 488,0.5,0.5,451,N/A,PAS4_170929_451_A01,PAS4_170929_451_A01,A8S4_171006_06_B05,228,2735,168.3,2019.6,104.346,63.954,38%,Fail,21,63.954,fail,,0,n3,10,147153,63086,42.87%,6726,,,,,,,,,,,,,
170929,PA,3,Scnn1a-Tg3-Cre;Ai14-349319.05.01.01,x,x,q,,,tdt+,12:30,12:49,3.21666667,VISp,3-Feb,22.6,Scnn1a-Tg3-Cre;Ai14-349319.05.01,3,Ram Training PatchSeq,,-40,-39,Nucleated,,,1,"Cell Dimmed,Cell Swelled No Bubbles Retraction Time = 3 min",0.58333333,,10.1333333,,200,8.1,-80,11.5,Rheobase Changed,170928,AiV2-50uM alexa 488,0.5,0.5,452,EPhys_170925_02_D01_M,PAS4_170929_452_A01,PAS4_170929_452_A01,A8S4_171006_06_C05,657,7880,524.9,6298.8,173.217,351.683,67%,Pass,21,351.683,pass,,1,L4 Scnn1a_1,100,1106928,737952,66.67%,4208,BIOCYTIN_171003_02_D01,535156576,,,,qc,http://lims2/focal_plane_image_series?id=642365431,63x go,deferred,,,,
170929,PA,3,Vip-IRES-Cre;Ai14-351458.04.02.01,x,x,q,,,tdt+,14:26,14:44,3.61666667,VISp,4,47.8,Vip-IRES-Cre;Ai14-351458.04.02,2,Ram Training PatchSeq,,-40,-39,Nucleated,,,1,Cell Dimmed No Bubbles Retraction Time = 2 min,0.56666667,,12.2666667,,190,6.1,-80,13.5,Rheobase Changed,170929,AiV2-50uM alexa 488,0.5,0.5,453,EPhys_170925_02_D04_M,PAS4_170929_453_A01,PAS4_170929_453_A01,A8S4_171006_06_D05,943,11321,732.4,8788.8,322.256,410.144,56%,Pass,21,410.144,pass,,0.783192058,n25,55,1076246,663185,61.62%,6711,BIOCYTIN_171003_02_D04,535155840,,,,qc,http://lims2/focal_plane_image_series?id=642365834,63x go,image_qc_passed,,,,
171002,P2,5,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350934.04.01.01,x,x,y,,,tdt-,11:30,11:45,1.28333333,VISp,4,43.2,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350934.04.01,3,,,-30,-30,Nucleated,,,,Small Bubbles 2 min retraction time,,,,,30,4,-72,22,,170929,AiV2-50uM alexa 488,0.5,0.5,51,EPhys_171002_01_A03_M,P2S4_171002_051_A01,P2S4_171002_051_A01,A8S4_171006_06_E05,750,9003,369.5,4434,214.31,155.19,42%,Pass,21,155.19,pass,,0.601033044,n52,44,851494,478765,56.23%,3628,BIOCYTIN_171010_01_A03,539044522,,,,qc,http://lims2/focal_plane_image_series?id=643497697,,,,,,
171002,P2,5,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350934.04.01.02,x,x,y,,,tdt-,11:30,12:14,2.78333333,VISp,3-Feb,36.7,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-350934.04.01,3,,,-31,-31,Nucleated,,,,Medium Bubbles 2 min retraction time,,,,,60,5,-80,27,Patch/Cell Unstable Access resistance decreased towards end of experiment,170929,AiV2-50uM alexa 488,0.5,0.5,52,,P2S4_171002_052_A01,P2S4_171002_052_A01,A8S4_171006_06_F05,1148,13780,1019.7,12236.4,305.91,713.79,70%,Pass,21,713.79,pass,,1,L4 Scnn1a_1,100,1133797,514653,45.39%,5893,BIOCYTIN_171010_01_A03,539044522,,,,qc,http://lims2/focal_plane_image_series?id=643497697,63x go,,,,,
171002,P2,5,Chrna2-Cre_OE25;Ai14-351067.04.01.01,x,,n,None,,tdt+,14:11,14:41,1.61666667,VISp,4,,Chrna2-Cre_OE25;Ai14-351067.04.01,3,,,-32.5,-32.5,nucleus_absent,10,no,,"Fluorescence in Pipette Large Bubbles,Solution in Pipette Shank",0.633333333,3.316666667,9.216666667,,,5,,,,20170929,AiV2-50uM alexa 488,0.5,0.5,53,EPhys_171002_01_B03_M,P2S4_171002_053_A01,P2S4_171002_053_A01,A8S4_171006_06_G05,212,2549,170.1,2041.2,86.751,83.349,49%,Fail,21,83.349,fail,,0,n3,10,668889,455026,68.03%,5757,BIOCYTIN_171010_01_B03,539044576,,,,qc,http://lims2/focal_plane_image_series?id=643498237,63x no go,,,,,
171002,P2,5,Chrna2-Cre_OE25;Ai14-351067.04.01.02,x,x,q,None,,tdt+,14:11,15:05,2.1,VISp,5,,Chrna2-Cre_OE25;Ai14-351067.04.01,4,,,-30,-30,nucleus_present,1000,no,,Fluorescence in Pipette No Bubbles,0.75,1.583333333,8.35,,,6,,,,20170929,AiV2-50uM alexa 488,0.5,0.5,54,,P2S4_171002_054_A01,P2S4_171002_054_A01,A8S4_171006_06_H05,478,5741,445.3,5343.6,169.214,276.086,62%,Pass,21,276.086,pass,,0.702700656,n43,53,1106649,650081,58.74%,5885,BIOCYTIN_171010_01_B03,539044576,,,,qc,http://lims2/focal_plane_image_series?id=643498237,63x go,qc,,,,
171002,P2,5,Chrna2-Cre_OE25;Ai14-351067.04.01.03,x,x,q,None,,tdt+,14:11,15:37,1.61666667,VISp,5,,Chrna2-Cre_OE25;Ai14-351067.04.01,3,,,-32,-32,nucleus_present,1000,no,,Fluorescence in Pipette No Bubbles,0.466666667,1.95,6.733333333,,,5,,,,20170929,AiV2-50uM alexa 488,0.5,0.5,55,,P2S4_171002_055_A01,P2S4_171002_055_A01,A8S4_171006_06_A06,1283,15401,1263.2,15158.4,353.696,909.504,72%,Pass,21,909.504,pass,,1,Vip Lmo1_2,100,823677,465905,56.56%,6991,BIOCYTIN_171010_01_B03,539044576,,,,qc,http://lims2/focal_plane_image_series?id=643498237,63x go,deferred,,,,
171002,P2,5,Chrna2-Cre_OE25;Ai14-351067.04.01.04,x,,q,None,,tdt+,14:11,15:59,2.35,VISp,5,,Chrna2-Cre_OE25;Ai14-351067.04.01,3,,,-35,-35,nucleus_absent,40,no,,Fluorescence in Pipette No Bubbles,0.7,6.333333333,12.25,,,5,,,,20170929,AiV2-50uM alexa 488,0.5,0.5,56,,P2S4_171002_056_A01,P2S4_171002_056_A01,A8S4_171006_06_B06,923,11078,352.1,4225.2,257.033,95.067,27%,Fail,21,95.067,fail,,0,n3,10,453790,373116,82.22%,5792,BIOCYTIN_171010_01_B03,539044576,,,,qc,http://lims2/focal_plane_image_series?id=643498237,63x go,qc,,,,
171002,P8,7,Oxtr-T2A-Cre;Ai14-351467.05.02.01,x,x,y,,,tdt+,10:54,11:01,1.2,VISp,5,40.2,Oxtr-T2A-Cre;Ai14-351467.05.02,4,,,-30,-30,Nucleated,,,,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles 2.5 min retraction time. Can see alexa fill post experiment",,,,,100,5.2,-65,10,,170929,AiV2-50uM alexa 488,0.5,0.5,351,EPhys_171002_01_A02_M,P8S4_171002_351_A01,P8S4_171002_351_A01,A8S4_171006_06_C06,900,10796,392.5,4710,270.825,121.675,31%,Pass,21,121.675,pass,,0.469927671,n5,30,745820,333184,44.67%,1727,BIOCYTIN_171010_01_A02,539044520,,,,qc,http://lims2/focal_plane_image_series?id=643497668,63x go,qc,,,,
171002,P8,7,Oxtr-T2A-Cre;Ai14-351467.05.02.02,x,,n,,,tdt+,10:54,11:28,1.18333333,VISp,5,60,Oxtr-T2A-Cre;Ai14-351467.05.02,2,,,-30,-30,Partial-Nucleus,,,,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles max end seal ~300. No alexa fill post experiment",,,,,40,6,-71,19,,170929,AiV2-50uM alexa 488,0.5,0.5,352,,P8S4_171002_352_A01,P8S4_171002_352_A01,A8S4_171006_06_D06,499,5984,252.9,3034.8,177.03,75.87,30%,Fail,21,75.87,fail,,0,n3,10,315297,204597,64.89%,5899,BIOCYTIN_171010_01_A02,539044520,,,,qc,http://lims2/focal_plane_image_series?id=643497668,63x no go,,,,,
171002,P8,7,Oxtr-T2A-Cre;Ai14-351467.05.02.03,x,x,n,,,tdt+,10:54,11:51,1.86666667,VISp,5,62,Oxtr-T2A-Cre;Ai14-351467.05.02,2,,,-30,-30,No-Seal,,,,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk,Too Deep No Bubbles No alexa fill post experiment",,,,,100,4.9,-77,14,,170929,AiV2-50uM alexa 488,0.5,0.5,353,,P8S4_171002_353_A01,P8S4_171002_353_A01,A8S4_171006_06_E06,1594,19134,1230.6,14767.2,479.934,750.666,61%,Pass,21,750.666,pass,,0.322630857,n4,25,1015095,821539,80.93%,5780,BIOCYTIN_171010_01_A02,539044520,,,,qc,http://lims2/focal_plane_image_series?id=643497668,63x no go,,,,,
171002,P8,7,Chrna2-Cre_OE25;Ai14-351067.04.02.01,x,x,q,None,,tdt+,13:40,13:51,1.06666667,VISp,5,,Chrna2-Cre_OE25;Ai14-351067.04.02,3,,,-30,-30,nucleus_present,1100,no,,"Fluorescence in Pipette,Cell Dimmed,Cell Shrunk No Bubbles 2.0 min retraction time. Can see alexa fill post experiment",0.233333333,2.15,9.483333333,,,4.5,,,,20170929,AiV2-50uM alexa 488,0.5,0.5,354,EPhys_171002_01_A05_M,P8S4_171002_354_A01,P8S4_171002_354_A01,A8S4_171006_06_F06,1006,12071,661.2,7934.4,376.884,284.316,43%,Pass,21,284.316,pass,,0.556320214,n6,39,1084884,750961,69.22%,5464,BIOCYTIN_171010_01_A05,539044138,,,,passed,http://lims2/focal_plane_image_series?id=643498140,63x go,qc,,,,
